id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
358,1,Neutre,0.61,"Sac Givenchy contrefait - Commande d'un sac sur une vente Givenchy, tellement contente 681€ au lieu de 1500€ le top jusqu'à la.
Lors de la réception je reçoit un petit colis qui paie pas de mine j'ouvre et là je trouve le sac dans une poche Givenchy pas d'emballage habituel pas de certificat d'authenticité une facture d'expédition nippon Express je me suis dis ouh là ça me semble contrefait tout ça je contacte donc Givenchy qui me confirme n'avoir aucun contrat avec showroom privé et que au vu de l'emballage et de l'absence de certificat d'authenticité il est fort probable qu'il soit faux 😤😤
J'ai toujours fait confiance à showroomprive première fois que je suis aussi déçue renvoyé aussi vite que reçu.
Vraiment honteux

Je viens de voir votre réponse et je l'entends mais des sacs j'en ai un paquet et jamais livré dans ces conditions et jamais sans certificat d'authenticité et ça vous ne pouvez pas nous les fournir désolée ce n'est pas normal 😤",Négatif,"Avis mixte, note 1/5 → Négatif"
372,1,Neutre,0.61,"Acheté un ensemble sommier tapissier I love Sleep - Acheté un matelas avec sommier en décembre; livraison en retard du matelas uniquement, jeté sur le trottoir par le livreur !!! Colis endommagé (carton épais comme du papier à cigarette). Sommier jamais livré ! Après des échanges interminables ils ont remboursé le sommier mais n’ont jamais voulu reprendre ni rembourser le matelas qui aurait pris l’humidité !! Or le matelas est emballé sous vide et il n’y a que le carton qui est déchiré mais aucune trace d’humidité. Nous avons envoyé des photos mais ils nous disent que la société I love sleep (société italienne) ne veulent pas reprendre le matelas.
Nous sommes hyper mécontents car Showroom privé ne nous a pas défendus et n’a effectué aucun geste commercial.
En attendant le déroulement qui devait, selon eux, être positif; nous avions acheté un ensemble lit-sommier tapissier ailleurs car nous formions sur un matelas gonflable en attendant la résolution du problème.
Terrible déception",Négatif,Signal négatif fort: 'terrible'
641,3,Neutre,0.61,"Les produits ne sont pas de bonnes qualités et ont dû être stockés trop longtemps.
Impossible de les mettre",Neutre,"Avis factuel neutre, note 3/5"
745,3,Neutre,0.61,"Article trop large qui peluche trop rapidement.
Livraison insatisfaisanate. Appel du livreur incompréhensible et qui ne me comprenait pas. Même à 50% (45€ au lieu de 90€ environ), l'article n'est pas satisfaisant.
Il a fini par mettre mon article (un pull) dans la boîte aux lettres de ma voisine que j'ai dû contacter pour récupérer ma commande.",Neutre,"Avis factuel neutre, note 3/5"
754,3,Neutre,0.61,"J'ai attendu mon colis 2 mois 1/2 et si je n'avais pas moi même relancé plusieurs fois le service client je crois que je serais toujours sans nouvelle de ma commande
Je suis satisfaite du produit en lui-même
Je sais que showroom dépend des fournisseurs mais il serait bien de suivre de plus près quand il y a beaucoup de retard
En tant que client nous faisons confiance à showroom et pouvons espérer un peu plus de sérieux dans le suivi",Neutre,"Avis mixte équilibré, note 3/5"
247,1,Neutre,0.62,"Je reçois un bon dachat pour mon anniversaire sauf qu’il ne s’active pas on me dit qu’il faut que j’attende 15 jours la reponse du service financier. Je veux commander dans 15 jours la vente sera fini depuis longtemps. Service client à fuir, inexistant.",Négatif,Signal négatif fort: 'à fuir'
447,2,Neutre,0.62,"Retours pas terrible - Retour géré rapidement mais après déjà payé des frais de port, payer en plus 6.50 de frais de retour, pour des produits censés être moins chers, je trouve que ce n’est pas terrible. A l'avenir je commanderai ailleurs avec parfois les mêmes tarifs mais sans frais de retour. D'autant que très souvent soit les produits taillent mal, soit la qualité n’est pas au rdv. Dommage !",Négatif,Signal négatif fort: 'terrible'
475,2,Neutre,0.62,"j'ai commandé des assiettes .Elles sont arrivées mal emballées (rien entre les assiettes pour les protéger)le tout enveloppé par du papier à bulles.
Comme le carton était trop grand ,il a été mis un papier d'emballage. on sait que l'on ne prend guère soin des cartons pendant les transports.",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
565,2,Neutre,0.62,Commande livrée à moitié avec du retard - Commande de produits ménagers dont la moitié a été annulée et livrée avec du retard. Déçue de cette commande.,Négatif,Signal négatif fort: 'nul'
868,4,Neutre,0.62,Super - Commande répondant à mes attentes ! Très bonne qualité prix intéressants ! Jolis modèles,Positif,Satisfaction exprimée: 'bonne qualité'
898,4,Neutre,0.62,"Client de longue date, j'apprécie Showroomprivé pour la diversité des produits et la qualité des marques. Bravo pour le guide des tailles qui, s'il n'existait pas, pourrait être un frein à l'achat. Le site est facile d'utilisation. Les produits choisis sont bien emballés (notamment les chaussures) et les délais de livraison sont relativement courts que ce soit à domicile ou en point de livraison. Point important : lorsqu'on choisit un point de livraison précis, la raison en est simple : proximité, horaires d'ouvertures, etc. Et vous ne changez pas arbitrairement (comme certains de vos concurrents le font) le lieu de livraison : continuez !",Positif,Signal positif fort: 'bravo'
1139,5,Neutre,0.62,"Rapport qualité prix excellent, bon descriptif des produits, aide en ligne pour trouver sa taille par rapport à une marque,délai de livraison respect,colis toujours bien fait et le transporteur Mondial Relay est parfait, le colis est toujours parfait à la réception",Positif,Signal positif fort: 'excellent'
1157,5,Positif,0.62,Nickel 👌 super 👍,Positif,Signal positif fort: 'nickel'
665,3,Neutre,0.63,Le retour des articles qui ne nous vont pas est payant ce n'est pas normal !!,Neutre,"Avis factuel neutre, note 3/5"
975,4,Neutre,0.63,Colis nickel avec petit échantillon mais par contre colissimo qui me dit qu’il y a retard du colis et finalement le colis était arrivé,Positif,"Avis mixte, note 4/5 → Positif"
287,1,Neutre,0.64,"Déçu de A à Z - Livraison longue, photo mal faites donc quand j'ai reçu les produits je m'attendais pas à ces matières, frais de livraisons trop élevées, les tailles xs me sont trop petites et taille s trop grand pour la même marque. Défaut sur un des articles donc demande de retour le 16/04, nous sommes le 25/04 je n'ai toujours pas de retour.",Négatif,Déception/problème: 'déçu'
644,3,Neutre,0.64,"Prix et produits intéressants mais un vrai problème de livraison.
Pour la seconde fois, mon colis est livré par mondial relay à un endroit très distant de celui choisi, et est très compliqué à récupérer.
Il est dit que le relais choisi est fermé, ce qui n'est pas vrai dans les deux cas;
Je n'ai pas eu de réponses à ce sujet du service client.
Pour ces raisons, je ne souhaite plus commander sur showroom.",Négatif,Déception/problème: 'problème'
682,3,Neutre,0.64,"Article ok mais livraison catastrophique - Livraison ok, mais carton complètement explosé ..
Je pense que des curieux on eux le colis dans les mains.. du coup deux petits défaut mais bon ça va ,",Négatif,Signal négatif fort: 'catastrophique'
750,3,Neutre,0.64,"La qualité du meuble n’est pas terrible. Le montage pas du tout aisé, aucun trou prépercé pour chacune des étagères à fixer, , soit 40 vis.",Négatif,Signal négatif fort: 'terrible'
780,3,Neutre,0.64,"La moitié de ma commande est ok
La seconde moitié n’est pas correcte ils se sont trompés de taille !!!",Neutre,"Avis factuel neutre, note 3/5"
853,4,Neutre,0.64,"Top pour les ventes dont vous avez besoin - Les + : Marques proposées, Produits de qualité, Variété des ventes, Parfois de bonnes réductions.

Les - : Frais de livraison, Livraison parfois longue, Livraison pas à l’endroit indiqué, Site pas fluide pour les retours en arrière.

Résumé : Vaut vraiment le coup si vous êtes en attente d’une marque en particulier",Positif,Satisfaction exprimée: 'top'
887,4,Neutre,0.64,"Mon dernier achat me donne entière satisfaction tant au sujet de la qualité de l’article reçu que de son prix … mais Attention ⚠️ cela n’est malheureusement pas toujours le cas, notamment pour des « marques » inexistantes en boutique qui sont très souvent de purs produits chinois auxquels on attribue des prix d’appels astronomiques pour faire croire à des réductions phénoménales alors qu’en fait, le « petit prix » est payé largement pour l’article.
En résumé, sur showroom, il faut chercher beaucoup pour trouver la pépite rare qui fera notre bonheur.
Par contre, un merci sans condition pour l’amabilité de vos correspondants au téléphone.
Cordialement, votre fidèle cliente 😃",Positif,"Avis mixte, note 4/5 → Positif"
926,4,Neutre,0.64,"produits de qualités sauf livraison qui était prévu à Chatauneuf (13 km)housse de couette livré par DPD,
draps house livréà Linard (20 km) taies d'oreillé à recupérer à la poste à Chateauneuf au lieu de Super U",Positif,Satisfaction exprimée: 'super'
1105,5,Positif,0.64,Produits toujours au top et livraison rapide,Positif,Satisfaction exprimée: 'au top'
1161,5,Positif,0.64,Super rien à dire,Positif,Signal positif fort: 'rien à dire'
275,1,Neutre,0.65,"1 mois pour recevoir une commande , avec en.prime carton écrasé, manque de produit, et retard un comble pour une plate-forme pareil c'est un scandale.

Fini Showroom et rebonjour la concurrence.
Et service client a la ramssse.",Négatif,Déception/problème: 'retard'
319,1,Neutre,0.65,"Expérience décevante avec showroomprivé - Je souhaite signaler un problème concernant ma commande, dont la livraison était prévue le 1er avril et qui n’a toujours pas été reçue à ce jour. Malgré plusieurs relances, il m’est indiqué que le colis a été expédié, sans qu’aucun suivi ne soit accessible.
Il m’a également été demandé d’attendre une semaine supplémentaire, sans justification claire ni solution concrète. Cette situation reflète un manque de transparence et un suivi insuffisant de la part du service client
Je déconseille ce site",Négatif,Déception/problème: 'décevant'
361,1,Neutre,0.65,"J'ai acheté un iphone 13 mini. J'ai démarré pour la première fois le gsm et l'appareil photo filme d'une manière floue, c'est défectueux et le vendeur ne veut pas appliquer la garantie, ce n'est pas normal !
Vendeur : Alloccaz",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
553,2,Neutre,0.65,"Avis plutôt mitigé, c'est ma première commande, un article manquant, on me signale et rembourse avant l'expédition bon OK alors que l'article concerné est en ligne et disponible sur le site (?) Je repasse une deuxième commande, il manque un article dans le colis, on me répond qu'il a dû avoir une erreur lors de la préparation, qu'aucun remboursement de l'article manquant n'est possible (?!)",Négatif,Déception/problème: 'article manquant'
